full_text;Cat
"MOHON UNTUK DITINDAKLANJUTI. TGL 14/06/2023 DILAKUKAN PERGANTIAN APP PRABAYAR DIKARENAKAN OLEH PETUGAS. SESUAI INFO PELANGGAN MASIH TERDAPAT SISA KWH 1080,05. MOHON DAPAT DIKONVERSI KE APP BARU (86224654920) TERKAIT NO.LAPOR ; K5423062302760. SESUAI INFO PELANGGAN HINGGA SAAT INI BELUM DIKONFIRMASI OLEH PETUGAS.";3
TGL 23/06/2023 TUNGGAKAN REK JUNI 2023 BERIKUT BK TELAH DILUNASI MELALUI BANK BCA. PTL MINTA SEGERA DISAMBUNG.;6
MOHON TINDAKLANJUT DAN PENYELESAIAN. PELANGGAN MERASA LONJAKAN REK JUNI 2023 = ST AW 7.426, ST AK 9.239 . BERDASARKAN ANGKA ACMT JUNI 2023 = 9.239. REK TELAH DILUNASI. (KONDISI PERSIL DIHUNI, LETAK KWH MUDAH DIJANGKAU, PETUGAS RUTIN DATANG. PLN 123 TELAH MENJELASKAN SESUAI KETENTUAN NAMUN PELANGGAN TETAP MENGINGINKAN TINDAK LANJUT.;5
DI WILAYAH TSB PTL SERING PADAM DALAM 1 MINGGU TERAKHIR HAMPIR SETIAP HARI PADAM.;0
MUTASI_K (G9923062800061:kehandalan jaringan) - DI (WILAYAH) TSB PTL SERING PADAM (BANYAK RUMAH) DALAM 2 HARI SERING PADAM. PTL TIDAK PADAM.;0
PELANGGAN MENGAJUKAN PROSES TURUN DAYA (R2T/3500 Va- R1T/2200 Va) MELALUI APLIKASI PLN MOBILE DENGAN STATUS PERMOHONAN MENUNGGU VERIFIKASI PLN UNIT DAN STATUS PADA AP2T PERMOHONAN BELUM DISAHKAN MANAGER. YBS INGIN SEGERA DAPAT DITINDAKLANJUTI.;1
MUTASI_K (G9923062800450:PB) - TERKAIT NO LAPOR K5223062601649 BELUM ADA KONFIRMASI DAN TINDAK LANJUT PERIHAL MOHON UNTUK DITINDAKLANJUTI. PELANGGAN BERMAKSUD MENGAJUKAN PROSES PD (R1/1300 VA) - (R1/2200 VA), NAMUN TERKENDALA KARENA STATUS DALAM PROSES PERMOHONAN. DENGAN NO. KTP PEMILIK 7371131602590002 AN. SYAMSUDDIN ADAM DAN NO NPWP 49.540.185.3-804.000 SERTA NO. KTP PEMOHON 7371131109830011 AN. MUHAMMAD RUSLY. PEMOHON MENGAKU SEBAGAI YG DIKUASAKAN. TERKAIT LAPORAN K5423062411427 DAN K5423062316993 BELUM ADA KONFIRMASI. MHN PELANGGAN DAPAT DIKONFIRMASI;1
TERKAIT K5423062720163 TGL 27/06/2023 REKENING BULAN JUNI 2023 BERIKUT BK TELAH DILUNASI. MOHON PTL DAPAT SEGERA DISAMBUNG KEMBALI.// SESUAI INFORMASI PELANGGAN BELUM ADA TINDAKLANJUT;6
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. BELUM ADA PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 17.17. PTL TIDAK PADAM.;4
MOHON TINDAKLANJUT DAN PENYELESAIAN. PELANGGAN MERASA LONJAKAN TAGIHAN REK JUNI 2023. ST AW 11245, ST AK 11445, ST BERDASARKAN ANGKA ACMTBLN/THN = 14420. REK (TELAH DILUNASI). BERPAGAR TERKUNCI TIDAK DIHUNI ( PLN 123 TELAH MENJELASKAN SESUAI KETENTUAN NAMUN PELANGGAN BERKEBERATAN DIKARENAKAN TAGIHAN REKENING MEI 2023 TIDAK SESUAI (TAGIHAN TERLALU RENDAH) SEHINGGA MENGAKIBATKAN LONJAKAN TAGIHAN JUNI 2023 ).;5
MUTASI_K (G9923062799471:Gangguan Jaringan) - PADAM BANYAK RUMAH. PTL SERING PADAM.;0
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. (BELUM ADA) PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 16,8 .;4
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. BELUM ADA PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 19.71. PTL TIDAK PADAM.;4
MOHON INFORMASI DAN PENYELESAIAN. SESUAI INFO PELANGGAN YBS TELAH MELAKUKAN PENGGANTIAN KWH METER MENJADI METERAN AMI. PELANGGAN MENGINGINKAN INFORMASI DARI PETUGAS UNIT PLN TERKAIT CARA MELAKUKAN PENGECEKAN PEMAKAIAN SECARA REALTIME MELALUI APLIKASI PLN MOBILE. PELANGGAN MENGINGINKAN DIHUBUNGI.;3
TERKAIT NO LAPOR K5223061302479 BELUM ADA KONFIRMASI DAN TINDAK LANJUT PERIHAL TGL 30/04/2023 PROSES PD R1T/1300 - R1T/2200 MELALUI PLN MOBILE DENGAN KODE REGISTRASI/BOOKING 5413015106530. TGL 30/04/2023 BP DAN STROOM AWALTELAH DILUNASI. PADA AP2T TERTERA PENANGGUHAN, INFO PELANGGAN PENANGGUHAN TSB DILAKUKAN SEPIHAK OLEH PETUGAS. TERKAIT NO LAPOR K5223060502547. MOHON PELANGGAN DAPAT DIKONFIRMASI;1
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. (BELUM ADA) PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 36.28. PELANGGAN LAPOR KEMBALI. CC.54.HERNIATI_J.SM,;4
MOHON TINDAK LANJUT DAN PENYELESAIANNYA. PERGANTIAN APP PRABAYAR KARENA RUSAK. SESUAI INFO PELANGGAN, MASIH TERDAPAT SISA : 303,55 KWH PADA APP LAMA (ID METER : 14233447870). YBS MENGINGINKAN AGAR SISA KWH TSB DAPAT DIKONVERSI KE APP BARU (ID METER :86247360067) .;3
TGL 12/05/2023 PROSES PB (R1T/2200 VA) DENGAN KODE REGISTRASI 3232012150451. TGL 12/05/2023 BP DAN STROOM AWAL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN. PADA STATUS AP2T TERTERA PEMBAYARAN DAN SESUAI INFORMASI PELANGGAN TELAH DIHUBUNGI PETUGAS BP WISNU DAN DIINFORMASIKAN APP KOSONG. PELANGGAN MENGINGINKAN KEPASTIAN KETERSEDIAN MATERIAL TSB DAN REALISASI PROSES PB. TERKAIT K5423060706697;1
LEBIH TAGIH. ST AK REK JUNI 2023 = 6083, ST APP TGL 26/06/2023 = 5470. REK (BELUM DILUNASI). RUMAH DI HUNI, TIDAK BERPAGAR, APP MUDAH DIJANGKAU DAN PETUGAS RUTIN DATANG. PELANGGAN MENGINGINKAN AGAR HAL TSB TIDAK TERULANG KEMBALI.;5
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. (BELUM ADA) PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 13,23. PTL (TIDAK PADAM).;4
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. (BELUM ADA) PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 197,02. PTL (TIDAK PADAM).;4
MOHON UNTUK DITINDAKLANJUTI. PELANGGAN MENGINGINKAN DIKIRIM INVOICE BULAN JULI 2021SAMPAI DENGAN JUNI 2023 KE ALAMAT EMAIL rizkydesardyria@gmail.com UNTUK KEPERLUAN PERSYARATAN DAFTAR ULANG MAHASISWA BARU.;4
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. BELUM ADAPETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 10.8. PTL HAMPIR PADAM.;4
LEBIH TAGIH. ST AK REK JUNI 2023 = 54670 , ST APP (saat ini) TGL 29/05/2023= 53778 . REK TELAH PELANGGAN MENGINGINKAN AGAR HAL TSB TIDAK TERULANG KEMBALI;5
MOHON UNTUK DITINDAKLANJUTI PROSES BALIK NAMA DARI MUHAMAD JUNAIDI MENJADI WILDAN AULIA HIKMAWAN . DENGAN NO. KTP PEMILIK 3402141307950001 AN. WILDAN AULIA HIKMAWAN DAN NPWP PEMILIK 843979360543000 PEMOHON MENGAKU SEBAGAI PEMILIK/;1
MUTASI_K (G9923062798136:PTL sering padam) - BANYAK RUMAH SERING PADAM SETIAP HARI HANYA BEBERAPA DETIK;0
LAPOR ULANG KEMBALI TERKAIT : K5123062400196. MOHON TINDAK LANJUT TERKAIT PELANGGAN PENGAJUAN TURUN DAYA 3500 VA - 2200 VA INGIN MELAKUKAN PEMBAYARAN NAMUN MASIH BELUM BISA PADA DATA AP2T KET PERMOHONAN BELUM DISAHKAN MANAJER;1
MOHON UNTUK DITINDAKLANJUTI PELANGGAN TIDAK DAPAT MELAKUKAN PEMBELIAN TOKEN. STATUS PADA P2APST TERTERA BLOCKING PEMBELIAN SERTA PADA AP2T TERTERA KWH TERBANG. (PTL TIDAK PADAM) DENGAN SISA KWH 246,92.;4
MOHON TINDAKLANJUT DAN PENYELESAIAN. PELANGGAN MERASA TERJADI LONJAKAN REKENING JUNI 2023. PLN 123 TELAH MENJELASKAN STAND AKHIR REK JUNI 2023 SESUAI DENGAN ACMT. NAMUN PELANGGAN BERKEBERATAN. TIDAK BERPAGAR APP MUDAH DIJANGKAU;5
MOHON PERIKSA APP PRABAYAR, BUZZER ALARM TERUS BERBUNYI SEJAK TGL 25/06/2023 PTL TIDAK PADAM. SISA KWH 27.85.;3
MOHON TINDAK LANJUT DAN PENYELESAIAN. PELANGGAN DENGAN NOMOR ID PELANGGAN 511434251233 DAN 511434251241 SEBELUMYA SUDAH MENGAJUKAN PROSES TURUN DAYA B2/13.200 VA KE B2/6.600 VA, SESUAI INFORMASI PELANGGAN MASIH TERDAPAT SISA UJL PADA DAYA LAMA DAN INFORMASI PLN TERKAIT AKAN DIKEMBALIKAN SISA UJL TERSEBUT. NAMUN HINGGA SAAT INI BELUM ADA REALISASI DAN PELANGGAN MENGINGINKAN DILAKUKAN PENGEMBALIAN DANA SECEPATNYA.;1
PELANGGAN TIDAK DAPAT INPUT TOKEN TERTERA USANG. SISA KWH TIDAK MENGETAHUI. NO TOKEN:18235268275969727643. PELANGGAN PERNAH LAPOR DENGAN NO: K5423061700549 DAN K5423061604573 STATUS SELESAI, PELANGGAN TIDAK KONFIRMASI s.d 1X6 JAM.;4
MOHON TINDAK LANJUT DAN PENYELESAIANNYA TGL 29/04/2023 PERGANTIAN APP PRABAYAR DIKARENAKAN RUSAK DENGAN NO METER BARU 86243477436, SESUAI INFO PELANGGAN MASIH TERDAPAT TOKEN RP. 50.000 TGL 29/04/2023 DENGAN NO TOKEN 50901242150849220795 YANG BELUM DIISIKAN KE APP LAMA DAN SISA KWH SEKITAR 200 KWH PADA APP LAMA DENGAN NO METER 14230559370. MOHON NO TOKEN TSB DI KONVERSI KE NO METER BARU. TERKAIT K5423050600701, dan K5223060701372. SESUAI INFO PELANGGAN HINGGA SAAT INI BELUM DITINDAKLANJUTI.;4
MOHON TINDAKLANJUT DAN PENYELESAIAN. PELANGGAN MERASA LONJAKAN REK BLN JUNI 2023 = ST AW 4664, ST AK 5753 . STAND APP TGL 26/06/2023 6085. REK BELUM DILUNASI. RUMAH DIHUNI, BERPAGAR TIDAK TERKUNCI, KWH MUDAH DIJANGKAU, PETUGAS RUTIN DATANG . PLN 123 TELAH MENJELASKAN SESUAI KETENTUAN NAMUN PELANGGAN TETAP MENGINGINKAN TINDAK LANJUT.;5
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. BELUM ADA PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 89,93.;4
MOHON UNTUK DITINDAKLANJUTI. SESUAI INFO PELANGGAN 2 MINGGU YANG LALU DILAKUKAN PERGANTIAN APP PRABAYAR DIKARENAKAN SUDAH HABIS MASA GARANSI. DAN PADA APP METER LAMA 14010858281 MASIH TERDAPAT SISA KWH 111.63. MOHON DAPAT DIKONVERSI KE APP BARU.;3
MUTASI_K (G9923062697250:keypad rusak) - MOHON PERIKSA APP PRABAYAR KARENA ANGKA KEYPAD 0 TIDAK BERFUNGSI. PTL TIDAK PADAM DENGAN SISA KWH 66.;3
MOHON BANTUAN TINDAK LANJUT SESUAI INFO PELANGGAN TELAH MELAKUKAN PELUNASAN TAGIHAN LISTRIK BULAN JUNI 2023 MELALUI AGEN PADA TGL 18 JUNI 2023 DAN MEMILIKI BUKTI PELUNASAN DENGAN ID.PEL:131072550436, PELANGGAN MENGELUHKAN MENDAPATKAN SURAT PEMUTUSAN SEMENTARA. PADA DATA P2APST STATUS TAGIHAN BELUM DILUNASI.;6
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. PTL TIDAK PADAM DENGAN SISA KWH 14.21;4
MOHON TINDAKLANJUT DAN PENYELESAIAN PELANGGAN INGIN BERHENTI PASANG SEMENTARA SETEMPAT PROYEK SUDAH SELESAI. PELANGGAN PERNAH LAPOR DENGAN NO: K5223062502204 DAN K5423062410727 STATUS SELESAI, PELANGGAN TIDAK KONFIRMASI s.d 1X6 JAM.;2
TGL 31/05/23 TUNGGAKAN REK MEI 21 BERIKUT BK TELAH DILUNASI . PTL MINTA SEGERA DISAMBUNG. PEMUTUSAN MELALUI KABEL SR. TERKAITLAPORAN NO. K5423062510934, K5423062501545, K5423061412259 K5423061804130 ,K5423062004278 , K5423062120330, K5523062201383 DAN K5123062401845 STATUS SELESAI, PELANGGAN TIDAK KONFIRMASI s.d 1X6 JAM (INFO PELANGGAN NOMOR TELEPON DAPAT DIHUBUNGI ALAMAT DAN LOKASI SUDAH DI SAHRE KE PETUGAS);6
MOHON UNTUK DITINDAKLANJUTI. PELANGGAN BERMAKSUD MENGAJUKAN PROSES PD (R1/1300 VA) - (R1/2200 VA), NAMUN TERKENDALA KARENA STATUS DALAM PROSES PERMOHONAN. DENGAN NO. KTP PEMILIK 7371131602590002 AN. SYAMSUDDIN ADAM DAN NO NPWP 49.540.185.3-804.000 SERTA NO. KTP PEMOHON 7371131109830011 AN. MUHAMMAD RUSLY. PEMOHON MENGAKU SEBAGAI YG DIKUASAKAN. TERKAIT LAPORAN K5423062411427 DAN K5423062316993 BELUM ADA KONFIRMASI.;1
TGL 05/06/2023 PROSES PB (I2/ 33000 VA) DENGAN KODE REGISTRASI/BOOKING 5265511022683, NO AGENDA 526550512306055784. TGL 06/06/2023 BP DAN UJL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN. PADA STATUS AP2T TERTERA PDL AWAL. HINGGA SAAT INI BELUM ADA TINDAK LANJUT. TERKAIT K5423061913276;1
MUTASI_K (G9923062697190:isi token gagal) - PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. SUDAH ADA PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 105.06. PTL TIDAK PADAM. NO. TOKEN 4191 9455 0762 1689 6429;4
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. PTL TIDAK PADAM DENGAN SISA KWH 34.47;4
MOHON TINDAK LANJUT DAN PENYELESAIANNYA. BERDASARKAN INFO PELANGGAN TGL 11/06/2023 TERJADI GANGGUAN MCB RUSAK R1T / 1300VA (G5423061110414) DIPERSIL TSB DAN TELAH DILAKUKAN PERBAIKAN OLEH PETUGAS BP. DAVID DENGAN CARA SAMBUNG LANGSUNG DENGAN NO.BA = 22004818 PELANGGAN MENGINGINKAN AGAR SEGERA DILAKUKAN PENANGANAN SESUAI KETENTUAN;3
TGL 05/06/23 PENGGANTIAN APP, SBLM DILAKUKAN PERGANTIAN TGL 26/06/23 MELAKUKAN PEMBELIAN TOKEN SEBESAR RP200.000 & RP100.000 (NO TKN 54273176247747356216, 63117204120471543079) BLM DIINPUTKAN KE APP&MENGINGINKAN AGAR DIKONVERSIKAN. SESUAI INFO PELANGGAN HAL TSB TELAH DILAPORKAN MELALUI TWITTER @alilatukau (YG DIKIRA AKUN RESMI PLN) YBS TELAH MEMBERIKAN DATA KE AKUN TSB YG MENGAKIBATKAN KERUGIAN SALDO BCA MILIK YBS DIAMBIL SECARA OTOMATIS SEKITAR RP 2JT. PLN 123 TELAH MENJELASKAN SESUAI KETENTUAN. TERKAIT LAPORAN K5423062506780, K5123062101269, K5123061301478 BELUM ADA TINDAK LANJUT.;4
TERKAIT LAPORAN K5423061910708 & K5423061907970 BELUM ADA TINDAK LANJUT. MOHON PERIKSA APP DIKARENAKAN DIRAGUKAN BEROPERASINYA (KWH DIRASAKAN TIDAK BERKURANG) SEDANGKAN DILOKASI ADA PEMAKAIAN LISTRIK.;3
MOHON BANTUAN PENGISIAN TOKEN DISPLAY TERTERA (GAGAL). PTL (TIDAK PADAM). PEMBELIAN TOKEN PADA TGL. 23/06/2023SEBESAR RP. 100.000 DENGAN NOMOR TOKEN 49074736715666706704 DAN SISA KWH 23.28.;4
MUTASI_K (G9923062696388:sering padam) - DI WILAYAH TSB PTL SERING PADAM.;0
MUTASI_K (G9923062696420:cek) - MOHON BANTUAN PENGAMANAN DILAHAN YBS TERDAPAT GARDU YANG KURANG PENGAWASAN. INFO PELANGGAN DI AREA GARDU TERSEBUT TERDAPAT 2 POTONG KAYU YANG SUDAH LAPUK SERTA NANTINYA AKAN ADA PETUGAS YANG MEMPERBAIKI GARDU DI ATAS. DIKHAWATIRKAN MEMBAHAYAKAN SEKITAR DIKARENAKAN BANYAK ANAK-ANAK YANG MELEWATI AREA TERSEBUT.;0
KURANG TAGIH. STAND AKHIR REK JUNI 2023 = 41.199, STAND AWAL MENGGUNAKAN RATA-RATA. RUMAH DIHUNI, PAGAR TERKUNCI, APP MUDAH DIJANGKAU DAN TIDAK MENGETAHUI PETUGAS CATER. REK BELUM DILUNASI. PLN 123 TELAH MENJELASKAN SESUAI KETENTUAN NAMUN YBS MENGINGINKAN INFORMASI PENCATATAN STAND AWAL DAN MENGINFORMASIKAN AKAN DATANG KE APL TERKAIT.;5
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. (BELUM ADA) PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 50.67. PTL TIDAK PADAM;4
MOHON BANTUAN PENGINPUTAN TOKEN GAGAL SISA 88.3 KWH (PTL MENYALA);4
MOHON BANTUAN PENGINPUTAN TOKEN GAGAL (PTL MENYALA);4
MUTASI_K (G9923062696159:Tidak bisa input token) - PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. (BELUM ADA) PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 249.82;4
LEBIH TAGIH. ST AK REK JUNI 2023 = 24989, ST APP (saat ini) TGL 25/06/2023 = 24635. REK BELUM DILUNASI. (kondisi persil tidak dihuni, berpagar dan terkunci, posisi petugas jarang datang dikarenakan rumah berpagar dan kosong). PELANGGAN MENGINGINKAN AGAR HAL TSB TIDAK TERULANG KEMBALI;5
TERKAIT K5423062410727 PERIHAL MOHON TINDAKLANJUT DAN PENYELESAIAN PELANGGAN INGIN BERHENTI PASANG SEMNTARA SETEMPAT PROYEK SUDAH SELESAI;2
BANYAK RUMAH SETIAP HARI SERING PADAM DAN PELANGGAN MENGINGINKAN DIHUBUNGI TERKAIT PENYEBAB SERING PADAM. MOHON PELANGGAN DAPAT DIHUBUNGI;0
DI WILAYAHTSB PTL SERING PADAM BANYAK RUMAH HAMPIR SETIAP HARI PADAM. PTL TIDAK PADAM;0
MUTASI_K (G9923062595733:ggn) - MOHON PERIKSA APP, DISPLAY APP BLANK;3
PELANGGAN TIDAK DAPAT MELAKUKAN PENGINPUTAN TOKEN. DISPLAY TERTERA GAGAL (PTL TIDAK PADAM) SISA 24.26 KWH;4
MUTASI_K (G9923062595527:d) - PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. PTL TIDAK PADAM;4
MUTASI_K (G9923062595458:cek app) - MUTASI_K (K5423062402372) - token listrik terasa lebih boros dibanding pascabayar sisa kwh 5187 pelanggan merasa boros sejak diganti ke prabayar terkait bukti lapor G9923062493242 sudah lapor sudah dihubungi petugas namun info pelanggan masih belum diberi solusi;4
MOHON PERIKSA JARINGAN KELISTRIKAN DI ALAMAT TERSEBUT. SESUAI INFO PELANGGAN TERDAPAT KABEL YANG TIDAK DIGUNAKAN DAN MASIH TERSAMBUNG.// LAPOR KEMBALI CC.52.SURYA.SM;0
TGL 24/06/23 TUNGGAKAN REK JUNI 23 BERIKUT BK TELAH DILUNASI. MOHON AGAR PTL TIDAK DI PUTUS.;6
MOHON UNTUK DITINDAKLANJUTI. PELANGGAN MENGAJUKAN BERHENTI DIKIRIMKAN INVOICE UNTUK ALAMAT EMAIL tyosaki@yahoo.co.id.;4
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43.SISA 26,86 kWh. PTL TIDAK PADAM.;4
MUTASI_K (G9923062595102:g) - app tertera gagal setelah update vkrn 43 4259 0025 8580 7957 3247 3. Listrik tidak padam, 22.32kWh;4
MOHON PERIKSA APP DIKARENAKAN DIRAGUKAN BEROPERASINYA (KWH DIRASAKAN CEPAT HABIS). SESUAI INFORMASI PELANGGAN TIDAK ADA PENAMABAHAN ELEKTRONIK. SISA KWH 389;3
MOHON INFORMASI DAN PENJELASAN. PELANGGAN INGIN MENGETAHUI BESARAN BIAYA UJL UNTUK PENGAJUAN GANTI NAMA PELANGGAN.;1
MUTASI_K (G9923062594612:laporan dari calo,dan sudah kita hubungi dan sudah menerima untuk kwh meter di pasang senin,) - TERKAIT K5423062411268. TGL 17/06/2023 PROSES PB (R1T/900 VA) MELALUI PLN MOBILE DENGAN KODE REGISTRASI 1211412033017. TGL 17/06/2023 BP DAN STROOM AWAL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN. PADA STATUS AP2T TERTERA PEREMAJAAN PDL;1
DI WILAYAH TSB PTL SERING PADAM (DALAM 1 BULAN TERAKHIR SUDAH 7 KALI PADAM).;0
TGL 24/06/2023 PELANGGAN DATANG KE UNIT PLN TERKAIT. SESUAI INFO PELANGGAN PETUGAS (SATPAM) MENJAWAB PERTANYAAN YBS DENGAN TIDAK SOPAN. PELANGGAN MERASA KECEWA ATAS HAL TSB.;3
MOHON TINDAKLANJUT DAN PENYELESAIAN. PELANGGAN MERASA LONJAKAN REK JUNI 2023 , ST AK 16648. BERDASARKAN ANGKA ACMT TGL 24/05/2023 = 16648. REK TELAH DILUNASI. (KONDISI PERSIL TIDAK DIHUNI , DIKUNCI . LETAK KWH MUDAH DIJANGKAU DAN POSISI PETUGAS KURANG TAHU) . PLN 123 TELAH MENJELASKAN SESUAI KETENTUAN NAMUN PELANGGAN TETAP MENGINGINKAN TINDAK LANJUT;5
MOHON TINDAK LANJUTNYA. PELANGGAN MENGELUHKAN TERKAIT INFORMASI PEMADAMAN YANG TIDAK SESUAI. SEBELUMNYA YBS MENDAPATKAN INFORMASI PEMADAMAN VIA EMAIL NAMUN KENYATAAN DILOKASI TIDAK TERDAPAT PEMADAMAN.;0
MUTASI_K (G9923062594187:sering padam) - DI WILAYAH TSB PTL SERING PADAM BANYAK RUMAH DALAM 1 BULAN TERAKHIR 5 KALI PADAM. PTL TIDAK PADAM.;0
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. (BELUM ADA) PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 13,74.;4
MOHON UNTUK DITINDAKLANJUTI PROSES PD (R1/1300 VA) - (R1/2200 VA). BERDASARKAN DATA PADA AP2T STATUS DALAM PROSES PERMOHONAN. DENGAN NO. KTP PEMILIK 7371131602590002 AN. SYAMSUDDIN ADAM DAN NO NPWP 49.540.185.3-804.000 SERTA NO. KTP PEMOHON 7371131109830011 AN. MUHAMMAD RUSLY. PEMOHON MENGAKU SEBAGAI YG DIKUASAKAN. PELANGGAN PERNAH LAPOR DENGAN NO: K5423062316993, STATUS SELESAI, PELANGGAN TIDAK KONFIRMASI s.d 1X6 JAM.;1
TGL 17/06/2023 PROSES PB (R1T/900 VA) MELALUI PLN MOBILE DENGAN KODE REGISTRASI 1211412033017. TGL 17/06/2023 BP DAN STROOM AWAL TELAH DILUNASI. MOHON UNTUK SEGERA DIREALISASIKAN PENYAMBUNGAN. PADA STATUS AP2T TERTERA PEREMAJAAN PDL;1
MOHON TINDAKLANJUT DAN PENYELESAIAN PELANGGAN INGIN BERHENTI PASANG SEMNTARA SETEMPAT PROYEK SUDAH SELESAI;2
MOHON PERIKSA APP. PIRINGAN KWH DAN ANGKA COUNTER APP TIDAK BEROPERASI SEJAK TGL 2 BULAN LALU. STAND APP TGL 23/06/2023 = 3414.56;3
"MOHON PENJELASAN TERKAIT RESTITUSI PB NO REG 2212012109331 (R1MT/900 VA). SESUAI INFORMASI PELANGGAN BELUM ADA TINDAK LANJUT NAMUN STATUS SUDAH DALAM ""PEREMAJAAN PDL""";1
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. PTL TIDAK PADAM SISA KWH 1827;4
PELANGGAN TIDAK BISA INPUT TOKEN SETELAH UPDATE VKRN 43. (SUDAH ADA) PETUGAS YANG MELAKUKAN PENGATURAN. SISA KWH: 33.52 PTL TIDAK PADAM.;4
MOHON BANTUAN PENGISIAN TOKEN DISPLAY TERTERA (GAGAL). PTL (TIDAK PADAM). PEMBELIAN TOKEN PADA TGL. 23/06/2023SEBESAR RP. 100.000 DENGAN NOMOR TOKEN 49074736715666706704 DAN SISA KWH 24.77.;4
MUTASI_K (G9923062493614:token reject) - TOKEN GAGAL DIMASUKKAN (VKRN 43) PTL NORMAL. SISA 16,3 KWH.;4
MUTASI_K (G9923062493603:galian) - TERKAIT K5423062200887. MUTASI_K (G9923062288594:BEKAS GALIAN) - MOHON TINDAK LANJUT DAN PENYELESAIAN. SESUAI INFO PELANGGAN SEKITAR TGL 4 ATAU 9 JUNI 2023 WILAYAHNYA TERDAPAT KEGIATAN PENGGALIAN PEMASANGAN KABEL OLEH PLN. INFO PELANGGAN BEKAS GALIAN SEPERTI KARUNG YG BERISIKAN TANAH SERTA CONBLOCK TIDAK DIRAPIHKAN KEMBALI DAN DITINGGAL BEGITU SAJA. PELANGGAN INGIN AGAR BEKAS GALIAN TSB DPT DIRAPIHKAN KEMBALI. INFO PELANGGAN JALAN IBNU BATUTAH 1 MASIH BANYAK YG BLM DIPASANG KEMBALI CONBLOKNYA. MHN TINDAK LANUT KEMBALI.;0
MOHON TINDAKLANJUT DAN PENYELESAIAN SESUAI INFORMASI PELANGGAN YBS MELAKUKAN PEMBELIAN RUMAH NAMUN SAAT SUDAH PINDAH PETUGAS MENEMUKAN ADANYA TEMUAN P2TL DARI PEMILIK SEBELUMNYA. YBS INGIN MENGETAHUI BERAPA KALI ANGSURAN PEMBAYARANNYA.;4
MOHON BANTUAN LAYANAN GESER KABEL SR PELANGGAN MENGHENDAKI GESER KABEL SR DENGAN ID PELANGGAN: 541101066822 TERKAIT NO LAPOR K5223062202627;0
BANYAK RUMAH SERING PADAM;0
MOHON TINDAK LANJUT DAN PENYELSAIAN, TERKAIT KELUHAN PELANGGAN DENGAN NOMOR LAPORA G2323062200384 PERIHAL TOKEN GAGAL DIINPUTKAN. KELUHAN TELAH TERATASI NAMUN PELANGGAN MERASA KECEWA DENGAN PELAYANAN PETUGAS TERKAIT. PELANGGAN LAPORAN SEJAK PUKUL 12 SIANG NAMUN BARU DIRESPON PUKUL 5 SORE. DAN LAPORAN DIPROSES SETELAH PELANGGAN 5 KALI LAPORAN. PELANGGAN MERASA DIRUGIKAN KARENA TIDAK BISA BERJUALAN KARENA KONDISI LISTRIK PADAM DAN TIDAK ADA PENANGANAN YANG CEPAT DARI PIHAK PETUGAS. MOHON PELANGGAN DIHUBUNGI LEBIH LANJUT.;4
